1291,1292,1237,,NN 3021,,,0.26986,-79.851182,17.4978,433.87,-57.95,0,6.59,5.375,G6V,0.749,3.075498,0.217909,-17.224019,-0.00000742,0.00003637,-0.00000087,0.070649054,-1.393666029,2.10346E-06,-2.8095E-07,,,Hyi,1,1291,,0.616595002,,,
1294,1295,,,GJ 1006A,,,0.270724,19.860459,16.3079,721.27,-753.06,0,11.79,10.728,M:,1.485,15.299442,1.086202,5.540292,0.00001614,0.00005831,-0.00005599,0.070875367,0.346630404,3.49682E-06,-3.65094E-06,,,Psc,1,1294,GJ 1006,0.004454511,EZ,11.919,11.639
1346,1349,1273,,Gl 13,,,0.281604,-52.651149,22.5989,314.94,182.5,-14.3,6.84,5.07,G2V,0.655,13.672666,1.009951,-17.965041,0.00000446,0.00003493,0.00002376,0.073723844,-0.918935899,1.52687E-06,8.84785E-07,,,Phe,1,1346,,0.816582371,,,
1365,1368,,,Gl 14,,,0.285074,40.948295,15.0038,567.93,82.78,3,8.99,8.109,M0,1.37,11.300858,0.845066,9.833173,-0.0000047,0.00004107,0.00000656,0.07463226,0.714682575,2.7534E-06,4.01329E-07,,,And,1,1365,,0.049704991,,,
1383,1386,,,NN 3023,,,0.288963,29.183006,23.2019,691.13,428.92,0,11.54,9.712,M:,1.505,20.198863,1.531057,11.313264,-0.00002933,0.00007574,0.00004212,0.075650239,0.509339547,3.35069E-06,2.07946E-06,,,And,1,1383,,0.011355336,,11.6,11.46
1409,1412,,,NN 3025,,,0.294695,-8.682265,34.5662,302.19,18.75,0,10.99,8.297,M0,1.414,34.068449,2.633645,-5.217936,-0.00000343,0.00005052,0.00000311,0.077150929,-0.151534116,1.46506E-06,9.09026E-08,,,Cet,1,1409,,0.041802283,,11.043,10.913
1441,1444,1388,,Wo 9008,,,0.299685,-13.45564,27.2183,396.98,-0.6,28.2,6.51,4.336,G2V,0.599,26.389981,2.074756,-6.333552,0.00002384,0.00005442,-0.00000679,0.078457232,-0.234845225,1.92461E-06,-2.90888E-09,,,Cet,1,1441,,1.605461887,,,
1459,1463,,,Gl 16,,,0.304608,10.202782,16.3372,-0.65,-32.3,0,10.88,9.814,M0,1.479,16.027761,1.280869,2.89385,0.00000046,-0.00000002,-0.00000252,0.079746172,0.178072146,-3.15129E-09,-1.56595E-07,,,Psc,1,1459,,0.010337131,,10.944,10.814
1472,1475,1326,,Gl 15A,,,0.306174,44.022954,3.5873,2888.92,410.58,12,8.09,10.316,M1V,1.56,2.571275,0.20667,2.493057,-0.00000017,0.00005039,0.00001366,0.080156205,0.76834549,1.40059E-05,1.99055E-06,,,And,1,1472,Gl  15,0.006510285,GX,8.125,8.065
1496,1499,1461,72,Gl 16.1,,,0.311629,-8.053001,23.245,417.66,-144.2,-10.4,6.47,4.638,G0V,0.674,22.939133,1.875641,-3.256358,-0.0000166,0.00004586,-0.0000146,0.08158434,-0.140551389,2.02487E-06,-6.99101E-07,,,Cet,1,1496,,1.215626055,,,
1529,1532,,,GJ 1008,,,0.318212,-9.964854,21.0837,-37.06,-301.98,0,9.9,8.28,K7V,1.318,20.693616,1.727935,-3.648409,-0.00000501,-0.00000422,-0.0000304,0.083307632,-0.173919508,-1.79672E-07,-1.46404E-06,,,Cet,1,1529,,0.042461956,,,
1595,1599,1581,77,Gl 17,Zet Tuc,,0.334142,-64.874791,8.5866,1707.56,1165.36,9,4.23,4.561,F9V,0.576,3.631914,0.318885,-7.774227,0.00004144,0.00007498,0.00001226,0.087478102,-1.132278698,8.27848E-06,5.64982E-06,Zet,,Tuc,1,1595,,1.304968414,,,
1604,1608,,,GJ 2003,,,0.335659,-17.061379,23.1965,135.85,-9.45,0,11.67,9.843,,1.49,22.090079,1.946194,-6.80576,-0.00000165,0.00001519,-0.00000102,0.087875444,-0.297777241,6.58619E-07,-4.58149E-08,,,Cet,1,1604,,0.010064681,,11.768,11.588
1692,1696,,,Gl 17.1,,,0.355445,-45.746419,17.1321,70.29,-815.44,2.5,10.41,9.241,M0,1.475,11.903672,1.110924,-12.271026,-0.00004706,0.00000147,-0.00004909,0.093055304,-0.798425636,3.40776E-07,-3.95336E-06,,,Phe,1,1692,,0.017522659,,10.461,10.321
1716,1720,,,NN 3029,,,0.360374,-46.09261,19.305,-301.15,-359.54,0,12.21,10.782,M6,1.537,13.328384,1.261143,-13.908512,-0.00002148,-0.00003034,-0.00002333,0.094345564,-0.804467805,-1.46002E-06,-1.7431E-06,,,,1,1716,,0.004238381,,12.337,11.837
1730,1734,,,GJ 1009,,,0.365566,-31.406073,17.9791,61.82,-200.07,0,11.16,9.886,M2V:,1.485,15.274859,1.466366,-9.36891,-0.00000956,0.0000045,-0.00001488,0.095704945,-0.548139372,2.99712E-07,-9.69967E-07,,,Scl,1,1730,,0.009673864,,,
1764,1768,1815,,Gl 17.2,,,0.373221,-27.032574,28.8767,212.89,-399.85,0.4,8.3,5.997,K1V,0.888,25.599184,2.509291,-13.124375,-0.00002786,0.00002721,-0.00005004,0.097709054,-0.471807424,1.03212E-06,-1.93853E-06,,,Scl,1,1764,,0.347696245,,,
1799,1803,1835,88,Gl 17.3,9    Cet,,0.381051,-12.209438,20.8638,394.27,60.45,-2.6,6.39,4.793,G3V,0.659,20.290476,2.030904,-4.412393,-0.00000527,0.00003955,0.00000654,0.099758869,-0.213094895,1.91147E-06,2.9307E-07,,9,Cet,1,1799,,1.053901445,BE,6.408,6.368
1833,1837,1910,,GJ 2004,,,0.387768,-33.167525,22.168,-34.61,126.26,0,8.74,7.011,K3/K4V,1.075,18.460733,1.880543,-12.127866,0.00000776,-0.00000295,0.00001136,0.101517333,-0.578882522,-1.67794E-07,6.12126E-07,,,Scl,1,1833,,0.136646968,,,
1838,1842,,,NN 3032,,,0.388427,-50.893874,19.6773,548.11,-0.91,0,11.87,10.4,M:,1.516,12.347494,1.260133,-15.269171,-0.00000537,0.00005201,-0.00000005,0.10169005,-0.888265679,2.65731E-06,-4.4118E-09,,,Phe,1,1838,,0.006025596,,11.978,11.778
1856,1860,,,GJ 1010A,,,0.391817,77.189292,19.2271,-840.75,45.38,0,11.31,9.89,K,1.462,4.240884,0.436015,18.748497,0.00000392,-0.00007837,0.00000094,0.10257742,1.347207284,-4.07607E-06,2.20008E-07,,,Cep,1,1856,GJ 1010,0.00963829,,11.376,11.256
1931,1936,2025,,Gl 18,,,0.407191,-27.026772,18.2249,667.39,83.92,3.7,7.92,6.617,K2V,0.94,16.142502,1.727432,-8.281533,0.00000043,0.00005935,0.00000489,0.106602278,-0.471706158,3.2356E-06,4.06856E-07,,,Scl,1,1931,,0.196426465,,,
2016,2021,2151,98,Gl 19,Bet Hyi,,0.427916,-77.254247,7.4588,2220.12,324.37,22.9,2.82,3.457,G2IV,0.618,1.635267,0.184517,-7.275205,0.00000754,0.00008163,-0.00002026,0.11202811,-1.348340964,1.07634E-05,1.57259E-06,Bet,,Hyi,1,2016,,3.607447339,,,
2069,2072,2262,100,Gl 20,Kap Phe,,0.436716,-43.679829,23.8095,106.14,32.83,11.3,3.93,2.046,A7V,0.175,17.106924,1.964466,-16.443574,0.00000951,0.00001342,-0.00000524,0.114332018,-0.76235684,5.14581E-07,1.59164E-07,Kap,,Phe,1,2069,,13.23122333,,,
2076,2081,2261,99,,Alp Phe,Ankaa,0.438056,-42.305981,25.974,232.76,-353.64,75,2.4,0.327,K0III...,1.083,19.083654,2.198282,-17.483284,0.00002323,0.00003218,-0.00008456,0.114682903,-0.738378669,1.12845E-06,-1.7145E-06,Alp,,Phe,1,2076,,64.44659847,,,
2114,2120,,,Gl 21,,,0.448016,70.142417,16.4772,-135.47,-148.03,0,10.52,9.436,M0,1.459,5.558583,0.654911,15.497463,0.00001231,-0.00000945,-0.00000402,0.117290392,1.224216121,-6.56777E-07,-7.1767E-07,,,Cep,1,2114,,0.014641986,,10.586,10.476
2534,2540,,,NN 3038,,,0.537512,-63.091258,24.9688,530.04,-100.87,0,9.65,7.663,M0,1.367,11.188406,1.585223,-22.26539,-0.00001978,0.000062,-0.00000553,0.140720431,-1.101150188,2.56971E-06,-4.89032E-07,,,Tuc,1,2534,,0.074954895,,,
2547,2552,,,Gl 22A,,,0.541063,67.235669,10.0654,1739.07,-224.63,-4,10.27,10.256,M2.5Ve,1.52,3.855636,0.550293,9.281315,-0.00000353,0.00008521,-0.00000801,0.141649925,1.173483805,8.43125E-06,-1.08904E-06,,,Cas,1,2547,Gl  22,0.006880183,V547,10.434,10.204
2572,2578,3003,136,Wo 9015A,Bet3Tuc,,0.545512,-63.0315,45.5581,86.15,-49.85,5,5.07,1.777,A0V,0.038,20.450292,2.940715,-40.603969,-0.00001012,0.00001777,-0.00000955,0.142814802,-1.100107203,4.17667E-07,-2.4168E-07,Bet-3,,Tuc,1,2572,Wo 9015,16.95118252,,,
